geometry,address
POINT (4.2519595 51.3224944),"Scheldemolenstraat, 9130, Beveren, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.289681917853702 51.25171885),"Opleidingscentrum Scaldis, 1, Scheldedijk, 9120, Scheldedijk, Beveren, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.091841591666665 51.032470599999996),"10, Lodewijk Dosfelstraat, 9200, Lodewijk Dosfelstraat, Dendermonde, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.4818724 50.8980925),"Zaventem Luchthaven, Luchthaven Brussel Nationaal, 1930, Luchthaven Brussel Nationaal, Zaventem, Vlaams-Brabant, België / Belgique / Belgien"
POINT (4.2651493 50.8707084),"Groot-Bijgaarden, 1702, Dilbeek, Vlaams-Brabant, België / Belgique / Belgien"
POINT (4.4010645 50.8358155),"60, Cours Saint-Michel - Sint-Michielswarande, 1040, Cours Saint-Michel - Sint-Michielswarande, Etterbeek, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.4010645 50.8358155),"60, Cours Saint-Michel - Sint-Michielswarande, 1040, Cours Saint-Michel - Sint-Michielswarande, Etterbeek, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.4010645 50.8358155),"60, Cours Saint-Michel - Sint-Michielswarande, 1040, Cours Saint-Michel - Sint-Michielswarande, Etterbeek, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.4010645 50.8358155),"60, Cours Saint-Michel - Sint-Michielswarande, 1040, Cours Saint-Michel - Sint-Michielswarande, Etterbeek, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.4010645 50.8358155),"60, Cours Saint-Michel - Sint-Michielswarande, 1040, Cours Saint-Michel - Sint-Michielswarande, Etterbeek, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.4010645 50.8358155),"60, Cours Saint-Michel - Sint-Michielswarande, 1040, Cours Saint-Michel - Sint-Michielswarande, Etterbeek, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (5.430442643789714 51.22941675),"4, Marktplein, 3910, Marktplein, Neerpelt, Limburg, België / Belgique / Belgien"
POINT (4.612833 50.638214),"Mont-Saint-Guibert, Rue de la Station, 1435, Rue de la Station, Mont-Saint-Guibert, Brabant wallon, België / Belgique / Belgien"
POINT (5.63433798472105 50.6650956),"Hall omnisports Michel Daerden, 65, Quai de l'Abattoir, 4040, Quai de l'Abattoir, Herstal, Liège, België / Belgique / Belgien"
POINT (4.442005233870971 50.41242815),"48, Boulevard Jacques Bertrand, 6000, Boulevard Jacques Bertrand, Charleroi, Hainaut, België / Belgique / Belgien"
POINT (3.9480481 50.4180853),"Rue Brunehaut, 7024, Ciply, Hainaut, België / Belgique / Belgien"
POINT (3.6833941 50.9221837),"Hofkouterstraat, 9890, Dikkelvenne, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.301102214592797 50.330713849999995),"Tennis Club de Thuin, 53, Rue de Biesme, 6530, Rue de Biesme, Thuin, Hainaut, België / Belgique / Belgien"
POINT (4.578089189770328 50.47500395),"18, Rue de Wanfercée-Baulet, 6224, Rue de Wanfercée-Baulet, Wanfercée-Baulet, Hainaut, België / Belgique / Belgien"
POINT (4.5040197 50.3875152),"Rue Champs de Péchenne, 6200, Châtelet, Hainaut, België / Belgique / Belgien"
POINT (4.4303522 50.9003604),"Machelenstraat, 1831, Diegem, Vlaams-Brabant, België / Belgique / Belgien"
POINT (4.9608825 50.1448646),"Maisoncelle, 5571, Maisoncelle (Wiesme), Namur, België / Belgique / Belgien"
POINT (5.496274746574225 50.5835498),"9, Rue du Grillon, 4100, Rue du Grillon, Seraing, Liège, België / Belgique / Belgien"
POINT (4.44329476198603 51.21436919999999),"360, Turnhoutsebaan, 2140, Turnhoutsebaan, Antwerpen, Antwerpen, België / Belgique / Belgien"
POINT (4.019496468327068 50.8355642),"3, Hendrik Vangassenstraat, 9400, Hendrik Vangassenstraat, Ninove, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.481428456546041 51.19672935),"122, Frans Beirenslaan, 2150, Frans Beirenslaan, Borsbeek, Antwerpen, België / Belgique / Belgien"
POINT (3.3053987 50.7964074),"Kortrijkbeek, 8500, België / Belgique / Belgien"
POINT (4.6632648 50.4513053),"Jemeppe-sur-Sambre, Place de la Station, 5190, Place de la Station, Jemeppe-sur-Sambre, Namur, België / Belgique / Belgien"
POINT (3.9483615940972223 50.44553665),"5, Place des Chasseurs à Pied, 7000, Place des Chasseurs à Pied, Mons, Hainaut, België / Belgique / Belgien"
POINT EMPTY,
POINT (2.883374136124276 50.849871),"5, Patersstraat, 8900, Patersstraat, Ieper, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.4347037370967755 50.4491733),"346, Chaussée de Bruxelles, 6040, Chaussée de Bruxelles, Charleroi, Hainaut, België / Belgique / Belgien"
POINT (4.3326667 50.791655),"Chaussée d'Alsemberg - Alsembergsesteenweg, 1180, Uccle - Ukkel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (5.465968739748286 50.6462252),"Fort de Hollogne, Rue de l'Aéroport, 4460, Rue de l'Aéroport, Grâce-Hollogne, Liège, België / Belgique / Belgien"
POINT (3.326881 51.0041716),"Generaal Maczekplein, 8700, Tielt, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.1377229 51.0977642),"Hamme, 9220, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.31116365865055 50.85610275),"59, Rue Charles Malis - Charles Malisstraat, 1080, Rue Charles Malis - Charles Malisstraat, Molenbeek-Saint-Jean - Sint-Jans-Molenbeek, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (5.521251564058161 50.63999645),"14, Rue Pasteur, 4420, Rue Pasteur, Saint-Nicolas, Liège, België / Belgique / Belgien"
POINT (5.519954967397007 50.633527400000006),"École Émile Jeanne, 27, Rue Émile Jeanne, 4420, Rue Émile Jeanne, Saint-Nicolas, Liège, België / Belgique / Belgien"
POINT (5.4816156 49.6055933),"Meix-devant-Virton, 6769, Luxembourg, België / Belgique / Belgien"
POINT (4.4488174 50.8802145),"Lenovo Belgium, 5C, Lambroekstraat, 1831, Lambroekstraat, Diegem, Vlaams-Brabant, België / Belgique / Belgien"
POINT (4.4488174 50.8802145),"Lenovo Belgium, 5C, Lambroekstraat, 1831, Lambroekstraat, Diegem, Vlaams-Brabant, België / Belgique / Belgien"
POINT EMPTY,
POINT EMPTY,
POINT (4.869688502537548 50.458728050000005),"27, Rue Mazy, 5100, Rue Mazy, Jambes, Namur, België / Belgique / Belgien"
POINT (4.87269681881612 50.4580366),"4, Rue des Brigades d'Irlande, 5100, Rue des Brigades d'Irlande, Jambes, Namur, België / Belgique / Belgien"
POINT (4.874665161471629 50.46037885),"2, Rue Kefer, 5100, Rue Kefer, Jambes, Namur, België / Belgique / Belgien"
POINT (4.874336196684755 50.4589413),"37, Avenue Gouverneur Bovesse, 5100, Avenue Gouverneur Bovesse, Jambes, Namur, België / Belgique / Belgien"
POINT (4.8731793 50.458682),"Rue Van Opré, 5100, Namur, Namur, België / Belgique / Belgien"
POINT (4.873145731336791 50.457879649999995),"2, Rue des Brigades d'Irlande, 5100, Rue des Brigades d'Irlande, Jambes, Namur, België / Belgique / Belgien"
POINT (4.868158830280834 50.46437015),"Théâtre Royal de Namur, 2, Place du Théâtre, 5000, Place du Théâtre, Namur, Namur, België / Belgique / Belgien"
POINT (4.6632648 50.4513053),"Jemeppe-sur-Sambre, Place de la Station, 5190, Place de la Station, Jemeppe-sur-Sambre, Namur, België / Belgique / Belgien"
POINT (4.702881358446477 50.4555795),"2, Rue Alfred Lekeu, 5190, Rue Alfred Lekeu, Mornimont, Namur, België / Belgique / Belgien"
POINT (4.664666985387031 50.44114005),"7, Rue Faëmy, 5190, Rue Faëmy, Ham-sur-Sambre, Namur, België / Belgique / Belgien"
POINT (4.6500707 50.774017),"Rue Cyrille Bauwens, 1390, Grez-Doiceau, Brabant wallon, België / Belgique / Belgien"
POINT (4.343379003422126 50.805949850000005),"Hôtel Haerens - Huis Haerens, 384, Avenue Brugmann - Brugmannlaan, 1180, Avenue Brugmann - Brugmannlaan, Uccle - Ukkel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.146863 50.9839466),"Hof-ter-Burstbaan, 9280, Lebbeke, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (5.61290715801575 50.62816505),"55, Rue Nicolas Spiroux, 4030, Rue Nicolas Spiroux, Grivegnée, Liège, België / Belgique / Belgien"
POINT (3.6576368 50.5448006),"Rue de Basècles, 7971, Wadelincourt, Hainaut, België / Belgique / Belgien"
POINT (3.73583537290269 50.5497041),"1, Rue du Docteur Jadot, 7970, Rue du Docteur Jadot, Beloeil, Hainaut, België / Belgique / Belgien"
POINT (3.7481507761169213 50.54065465),"33, Première rue Basse, 7970, Première rue Basse, Beloeil, Hainaut, België / Belgique / Belgien"
POINT (6.083129477392916 50.33917295),"Kaiserbaracke, 4770, Amel, Liège, België / Belgique / Belgien"
POINT (3.1241767123374937 50.798379100000005),"Psychiatrisch Centrum Menen, 75, Bruggestraat, 8930, Bruggestraat, Menen, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.4818724 50.8980925),"Zaventem Luchthaven, Luchthaven Brussel Nationaal, 1930, Luchthaven Brussel Nationaal, Zaventem, Vlaams-Brabant, België / Belgique / Belgien"
POINT (5.384516903968253 50.9275182),"Gebouw H PXL/UHasselt, Agoralaan, 3590, Agoralaan, Diepenbeek, Limburg, België / Belgique / Belgien"
POINT (4.35917382754002 50.8638963),"Zenith Building, 37, Boulevard du Roi Albert II - Koning Albert II-laan, 1030, Boulevard du Roi Albert II - Koning Albert II-laan, Bruxelles - Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.3358046 50.8415492),"Musée Bruxellois de la Gueuze - Brussels Museum van de Geuze, 56, Rue Gheude - Gheudestraat, 1070, Rue Gheude - Gheudestraat, Anderlecht, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.106300531521734 50.81710525),"55, Derrevoortstraat, 1760, Derrevoortstraat, Onze-Lieve-Vrouw-Lombeek, Vlaams-Brabant, België / Belgique / Belgien"
POINT (4.448007986573034 50.4330955),"4, Rue Alfred Defuisseaux, 6042, Rue Alfred Defuisseaux, Lodelinsart, Hainaut, België / Belgique / Belgien"
POINT (3.485944 50.9599473),"Machelendorp, 9870, Machelen, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (5.571207288146983 50.724922750000005),"10, Rue Neuve, 4458, Rue Neuve, Fexhe-Slins, Liège, België / Belgique / Belgien"
POINT (5.191832362441572 50.652106200000006),"27A, Rue de Ligney, 4250, Rue de Ligney, Omal, Liège, België / Belgique / Belgien"
POINT (5.816058358403715 49.67341315),"4, Rue de la Sambre, 6700, Rue de la Sambre, Arlon, Luxembourg, België / Belgique / Belgien"
POINT (4.0603918 50.3544134),"Rue Sainte-Barbe, 7120, Rouveroy, Hainaut, België / Belgique / Belgien"
POINT (5.251595 50.6963906),"Rue Zénobe Gramme, 4300, Waremme, Liège, België / Belgique / Belgien"
POINT (4.3282251 50.6264472),"Avenue Robert Schuman, 1401, Nivelles, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (4.4048222 50.6784463),"Butte du Lion, Chemin des Vertes Bornes, 1420, Chemin des Vertes Bornes, Braine-l'Alleud, Brabant wallon, België / Belgique / Belgien"
POINT (5.0477036 50.4909456),"Rue Chérimont, 5300, Andenne, Namur, België / Belgique / Belgien"
POINT (3.4256065019629087 50.6116993),"Maison communale de Warchin, 199, Vieux Chemin d'Ath, 7548, Vieux Chemin d'Ath, Warchin, Hainaut, België / Belgique / Belgien"
POINT (5.8759481 50.5349702),"Route du Congrès de Polleur, 4910, Theux, Liège, België / Belgique / Belgien"
POINT (4.41739524309575 50.4416797),"33, Rue Paul Pastur, 6040, Rue Paul Pastur, Jumet, Hainaut, België / Belgique / Belgien"
POINT EMPTY,
POINT (4.4295905 51.2805259),"Antwerp International School, 180, Veltwijcklaan, 2180, Veltwijcklaan, Ekeren (Antwerpen), Antwerpen, België / Belgique / Belgien"
POINT (4.4295905 51.2805259),"Antwerp International School, 180, Veltwijcklaan, 2180, Veltwijcklaan, Ekeren (Antwerpen), Antwerpen, België / Belgique / Belgien"
POINT (4.905286025932724 50.561374),"CPAS, 33, Rue de la Poste, 5310, Rue de la Poste, Leuze, Namur, België / Belgique / Belgien"
POINT (4.041152321801462 50.9413191),"16, Dr. André Sierensstraat, 9300, Dr. André Sierensstraat, Aalst, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (5.3067116220695905 50.5427461),"143, Chaussée Roosevelt, 4540, Chaussée Roosevelt, Amay, Liège, België / Belgique / Belgien"
POINT (3.9657909 50.9595105),"Drieswegel, 9340, Lede, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (4.886495489984709 50.45051795),"3, Rue du Trèfle, 5100, Rue du Trèfle, Namur, Namur, België / Belgique / Belgien"
POINT (5.854543653006456 50.60842065),"Maison Communale de Dison, 66, Rue Albert 1er, 4820, Rue Albert 1er, Dison, Liège, België / Belgique / Belgien"
POINT (4.190891394073738 50.477491799999996),"24, Rue Arthur Warocqué, 7100, Rue Arthur Warocqué, La Louvière, Hainaut, België / Belgique / Belgien"
POINT (5.09434611931393 50.281647750000005),"1, Pont Mouria, 5590, Pont Mouria, Ciney, Namur, België / Belgique / Belgien"
POINT (3.8734932004498273 50.9813045),"10, Dorpsplein, 9230, Dorpsplein, Massemen, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (3.8734932004498273 50.9813045),"10, Dorpsplein, 9230, Dorpsplein, Massemen, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (3.2270188538469604 51.185560100000004),"6, Ten Briele, 8200, Ten Briele, Brugge, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.864766165998173 50.439014400000005),"Château d'Amée, 90, Avenue Parc d'Amée, 5100, Avenue Parc d'Amée, Jambes, Namur, België / Belgique / Belgien"
POINT EMPTY,
POINT (4.880116587195811 50.4587212),"Service Propreté Publique, 57, Chaussée de Liège, 5100, Chaussée de Liège, Jambes, Namur, België / Belgique / Belgien"
POINT (4.8737069 50.4537287),"Acinapolis, 16, Rue de la Gare Fleurie, 5100, Rue de la Gare Fleurie, Jambes, Namur, België / Belgique / Belgien"
POINT (4.4086802 50.7097715),"Grand Hotel Waterloo, 198, Chaussée de Tervuren, 1410, Chaussée de Tervuren, Waterloo, Brabant wallon, België / Belgique / Belgien"
POINT (4.386253402054855 50.889146749999995),"66, Chaussée de Vilvorde - Vilvoordsesteenweg, 1120, Chaussée de Vilvorde - Vilvoordsesteenweg, Bruxelles - Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.305033945340606 50.8021112),"625, Boulevard de la Deuxième Armée Britannique - Britse Tweedelegerlaan, 1190, Boulevard de la Deuxième Armée Britannique - Britse Tweedelegerlaan, Forest - Vorst, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (4.2901712 50.8097049),"BF technics, 1440, Chaussée de Mons - Bergense Steenweg, 1070, Chaussée de Mons - Bergense Steenweg, Anderlecht, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
POINT (5.065330937148597 49.7927337),"Château de Bouillon, Rue de l'Imprimerie, 6830, Rue de l'Imprimerie, Bouillon, Luxembourg, België / Belgique / Belgien"
POINT (3.686878 50.5925771),"Rue du Couvent, 7903, Blicquy, Hainaut, België / Belgique / Belgien"
POINT (3.613927602162152 50.597739950000005),"80, Rue de Tournai, 7900, Rue de Tournai, Leuze-en-Hainaut, Hainaut, België / Belgique / Belgien"
POINT (4.016676542000001 50.8720802),"Sporthal Denderhoutem, 23, Pastorijweg, 9450, Pastorijweg, Denderhoutem, Oost-Vlaanderen, België / Belgique / Belgien"
POINT (3.281482 51.2514978),"Damme, 8340, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.236529160038201 51.093591950000004),"1, Breevendreef, 2880, Breevendreef, Bornem, Antwerpen, België / Belgique / Belgien"
POINT (4.238967723449794 51.09096325),"Bornem, 2880, Bornem, Antwerpen, België / Belgique / Belgien"
POINT (5.1078469 51.0708854),"Rodeheidevliet, 3980, België / Belgique / Belgien"
POINT (4.165654239952705 51.2323319),"8, Duikeldam, 9120, Duikeldam, Sint-Gillis-Waas, Oost-Vlaanderen, België / Belgique / Belgien"
POINT EMPTY,
POINT (3.301488726049136 50.8439988),"54, Berkenlaan, 8530, Berkenlaan, Harelbeke, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.268008170717209 50.405500849999996),"5, Rue du Marais, 6150, Rue du Marais, Anderlues, Hainaut, België / Belgique / Belgien"
POINT (4.268003428181671 50.3899178),"7, Rue des Écoles, 6150, Rue des Écoles, Anderlues, Hainaut, België / Belgique / Belgien"
POINT (4.271686 50.4062696),"Rue Maurice des Ombiaux, 6150, Anderlues, Hainaut, België / Belgique / Belgien"
POINT (4.27064380915354 50.4067551),"Administration communale d'Anderlues, 21, Place Albert 1er, 6150, Place Albert 1er, Anderlues, Hainaut, België / Belgique / Belgien"
POINT (3.3236992334828974 50.96512795),"TWE, 51, Marialoopsteenweg, 8760, Marialoopsteenweg, Meulebeke, West-Vlaanderen, België / Belgique / Belgien"
POINT (4.3966102 50.7165639),"Rue Théophile Delbar, 1410, Waterloo, Brabant wallon, België / Belgique / Belgien"
POINT (4.3983983 50.7116235),"Boulevard Henri Rolin, 1410, Waterloo, Brabant wallon, België / Belgique / Belgien"
POINT (4.2651493 50.8707084),"Groot-Bijgaarden, 1702, Dilbeek, Vlaams-Brabant, België / Belgique / Belgien"
